kennyg8,7-Mar," habitat, looks like you are sentimentally attached to your aging 95 max, which stayed with you from pauper to prince. notwithstanding your recent splurge, i think you made and continue to make very sound economic choices.  "
nyccarguy,7-Mar," i agree with you guys 100%. i think that the 3 series is the best driving car of the ellps segment. i'll defend it to the end against the (poor handling, softly sprung, intstant-on braking, numb & overboosted steering) is350 as well as the others in the ellps segment. but i couldn't put my money where my mouth is. in september '05 i came very close to leasing a low optioned e90 325i with sports package, heated  seat , & a six speed. after i drove the car, i just couldn't pull the trigger. the car had decent acceleration, rode rock solid on the highway, braked good, & handled very well. there was something missing. the dash wasn't very driver oriented and it didn't feel as connected to the road as other  bmw  i've driven ('84 e30 325e, '95 e36 325is, '04 x5 3.0ia sport, '05 e60 530ia).i knew the salesman as i'd negotiated 2 bmw leases for my parents the year before (the aforementioned x5 & 530). the lease rates were terrible at the time. he agreed to sell me the car at $1000 over invoice. i walked out and told him i'd think about it, then drove home in my '01 honda  honda  type sh. i couldn't do it. it wasn't worth it for me. he even called me back the next day and offered to sell me the car $300 cheaper, but i declined.if something were to happen to my beloved  honda , i'd look for a used '05 e46 330i zhp. "
brightness04,7-Mar," interest is something that ex toyota s whether you finance (therefore pay) or have the money in the bank (therefore collect). i have never financed a car, always a cash buyer or taking advantage of lease deals. lately what i have been realizing is that with interest between 5-6% on money market accounts over $50k, i'd be losing $200/mo interest income if i put $40k cash towards a car sitting in my garage instead of leaving the money in the bank. . . making some of the lease deals, like i mentioned before, very attractive. "
brightness04,7-Mar," trading a cash bought car every few years like i have been doing is definitely a money losing proposition in the current environment. keeping a car for 10 years is starting to make less sense too. for example, $30k in the bank earns an interest income of nearly $150/mo; leasing a  bmw  with ed costs only $277/mo with no cap reduction. how many months would it take for the $127/mo difference to add up to $30k that a cash buyer has to put down initially? hmm, 236 months, or close to 20 years! one has to keep the car well over a decade before it breaks even. i will chalk up lease inception cost and additional excise tax if any(not sales tax) against maintenance cost. there is no advantage in sales tax for buyer either because at $277/mo, it would take a decade to add up to $30k, which would also be taxable for a cash buyer.financing is of course even worse off than cash buying as the bank usually charges higher interest than it pays out in interest, the number of which was used above.btw, i know it's very odd. i have no idea how long those lease subsidizers can keep the charade up. "
blueguydotcom,7-Mar," yeah, the high interest rates in the bank make putting the money into a car like throwing away 8k instantly. the same goes for buying most  car  new. i'm totally struggling with the economics of paying for a new car v. paying for a new-on-the-lot discounted 06 .v just buying used.you pay cash for a 36k ellps, pull off the lot and you're down ~7-8k in a blink (36k negotiated price + 3.6k ttl - 16% off msrp of 38k = $7500 loss). "
blueguydotcom,7-Mar," btw, i know it's very odd. i have no idea how long those lease subsidizers can keep the charade up.long time. they make money on the lease and make money when they auction the car off to the dealers. look at the price of cpo  car ! "
quasiactuary,7-Mar," i knew that he mentioned jd powers, but didn't catch the msn part. for one thing, jd powers ratings/rankings aren't much related to reliability, are they? they are ranking initial quality where initial means 90 days after purchase. when i say/hear reliability i think about much longer term than just within the first 90 days. and when i looked for jd powers information i saw your link showing 2/5 for initial quality.i thought he mentioned to look at what owners were saying on yahoo auto. i looked and saw a virtually perfect rating for the x type wagon...based on 9 owners. the other 4  car  i looked up also had perfect ratings on yahoo autos (based on far more reviews). my take is that those owner reviews aren't worth much if virtually every car is rated perfectly...seems like owners (or dealers) are just going on there to try to make their choice look good. if every car gets a perfect rating there does it really help in seeing the differences between  car ? "
kcleuk,7-Mar," also, i like something sporty. i'm 23 and i don't want to be driving an  toyota . haha "
shipo,7-Mar,"   ""  kia hyundai also, i like something sporty. i'm 23 and i don't want to be driving an  toyota . haha  ""  kia hyundai you do? ummm, does that mean that you like something   ""  kia hyundai sporty looking  ""  kia hyundai , as in all show and maybe some go too? sounds like an acura tl will fit the bill perfectly.best regards,shipo "
laurasdada,7-Mar," greetings: just for the heck of it, a copy/paste from the caddy xlr thread (my eclectic taste in  car . i'm all over the place...). not germane to this topic (please forgive me the brief tangent here), but for your s2000-fan review:  ""  kia hyundai i just bought a used 2004 xlr with 10,000 miles (old rich guy owned it, never drove it much). i have to say it is a great vehicle to drive, much better than my honda s2000 i traded in. and everybody loves it, i receive lots of positive comments on it. while i will miss my s2000, the xlr has quickly become the favorite vehicle in the family!  ""  kia hyundai i do so enjoy reading posts from folks who enjoy their  car ! no matter the make or model... "
ggesq,7-Mar," if your not a pure enthusiast, get a tl. it's fun, reliable, has an aesthetic exterior and interior, sport tuned suspension, all the gadgets one could ask for, fit and finish is acceptable and luxurious all at a reasonable price.  "
brightness04,7-Mar," it seems to me that ed + high lease residual + low mf make for the best deal: you only pay sales tax on the portion that is being depreciated in that year. cash purchase of used  car  seems to be very expensive considering the cpo premium and maintenance/repair cost.the only big hitch with leasing new  car  one after another is that i live in a state where excise tax is based on msrp, which is way out of wack with how little these  car  are really usually transacted for. a car at $277/mo lease should correspond to a real money market price of $18k or so not $34k! my excise tax bill under current tax code is nearly double what it should be. "
blueguydotcom,7-Mar," that sucks. in ca you're taxed on the payment, not the overall cost of the car. and yes, an ed lease on many  bmw  is a sick deal. hard to get into any car that cheaply - certainly  car  with 40k stickers. "
jtla,7-Mar," interest is something that ex toyota s whether you finance (therefore pay) or have the money in the bank (therefore collect). absolutely, and the best of both worlds is lease-to-own. bmw's lease deals on  bmw  are so attractive that everyone should lease even if he/she intends to buy. current money factor with 7 msd for  bmw  is 0.00076(0.00125 - 0.00007*7) which is equivalent to an interest rate of 1.8%. whether you pay cash or finance, an  toyota ted 4% interest rate difference on a $40k car for 3 year would be around $3,800 (not $4,800 because the depreciated portion of car cost has been repaid through lease payment). if you purchase the car at lease-end, it is like you are getting additional $3,800 discount; if you return the car at lease end, not only do you save $3,800 in interest, you also save, say, 7% of sales tax on the residual value -- another $1,700 or so. the cost of the $5,500 potential saving? $625 lease acquisition fee plus approx. $500   ""  kia hyundai lost interest  ""  kia hyundai  of your 7 msd. "
brightness04,7-Mar," out here in taxachusetts, we have to pay 5% sales tax on each payment, then every year there is an excise tax of 2.5% of   ""  kia hyundai table value  ""  kia hyundai ; the   ""  kia hyundai table value  ""  kia hyundai  is 90% of msrp in the model year, 60% msrp my-1 and my+1, 40% msrp my+2, 25% msrp my+3 and 10% msrp my+4 and thereafter. as you can see, the tax code severely penalize  car  that heavily discount from msrp. it becomes a big deal when between ed and high residual, the consumer is only paying about 13% of msrp worth of depreciation over two years (little over 6% each year); the excise tax adds as much as 25-35% to the first year's payment because of the inflated msrp!on the surface of it 5% + 2.5% is no big deal, not much more than the 7% in ca, but the real difference is that the 5% and 7% are assessed on payments, in other words the total tax base over the two years is only 13% of the car's msrp (depreciated value, interest is negligible in these subsidized leases), whereas the tax base of the 2.5% excise tax is 150% of msrp in the same two years. "
habitat1,7-Mar," careful on the lease analysis vs. cash buy analysis. what makes the most economic sense is dependent upon your own personal   ""  kia hyundai money factor  ""  kia hyundai  compared to the leasing companies, as well as what they claim the residual value is vs. what you think the depreciation will be. and, of course, what the capitalized cost is compared to the best negotiated cash price.bmw is known to have aggressive lease terms and i have not done a direct comparison. but my personal money factor is 3.5% (i can margin borrow at 6% and the interest is effectively tax deductable from my other investment earnings). that is not the case for many or most people, but i know of others who took out home equity loans at 5.5%-6.5% that were fully tax deductable interest. in the case of my 911, i compared the best lease deal i could get to my own   ""  kia hyundai self financed  ""  kia hyundai  purchase deal and the difference was enormous - to the tune of $21,000 over 48 months. i am sure the difference would be a closer with a  bmw , but i'm willing to bet that for those that can effectively borrow at an after tax rate of under 4%, it still is more expensive to lease than buy. there is no voodoo in leasing economics - you are adding another party to the equation and they need to make money. unless they can give me funds at under 4%, they will be making it at my expense - even without their little acquisition and dispositon fees. "
jtla,7-Mar," while i generally agree with your   ""  kia hyundai cost of fund  ""  kia hyundai  concept, i can't seem to get your $277/month payment with zero cap reduction. i think two items were missed in your example: $695 destination charge and $625 lease inception fee (assuming rolled-in). my calculation based on:- $28,415 ed invoice for base  bmw  sedan  infiniti  no option- $1,000 dealer profit + $625 lease fee- zero cap cost reduction- single security deposit- 2 yr / 12k miles lease- mf .00125 + 0.0003 for ed- 73% residualthe payment for the above should be in the neighborhood of $330 before tax ($355 with 7.75% sales tax). march price may have gone up a tick. "
blueguydotcom,7-Mar," unless they can give me funds at under 4%, they will be making it at my expense - even without their little acquisition and dispositon fees.agreed. "
goodegg,7-Mar," wow bro.lots of number crunching to me. how can you buy any car, let alone a ellps, when all you do is consider the expense/opportunity cost? a nice/any car is obviously not an investment, but short of giving the wife the boot and finding some young thang to roll around with, these  car  provide the kind of pleasure putting a price tag on is low on the l toyota  (at least mine).i agree with blue - find the car you like and want, and then figure out how to pay for it, but don't worry about all the pennies. "
jtla,7-Mar," unless they can give me funds at under 4%, they will be making it at my expense - even without their little acquisition and dispositon fees. bmwfs' money factor on most  bmw s is under 4% (2 or 3 years lease term), with max msd can be under 2%. "
kcleuk,7-Mar, i've test driven a tl and i don't like it very much. i really dont care much about engine and horsepower. i dont like the look of the tl.i like the design of the is250. i like the intelligent key and the start/stop button. 
ontop,7-Mar," yea, that is250 sure has loads of horsepower. "
oldcem,7-Mar," hate to tell you this - but i don't shop for  car  based on stat toyota ics. i do it the old fahioned way - i go test drive all the ones that interest me. reliability is not a big factor to me personally, because the local dealer is excellent and the latest cat is equipped with the factory 7year-100k warranty + free loaner car if i need one. the jag dealer even came and rescued me when my  chevrolet  pickup expired on the interstate this winter. your stat toyota ics won't tell you if the grandkids won't fit in the back seat, if your luggage won't fit in the trunk, or if the damn car is a hand full when it snows or pours rain here in the mountains. incentives didn't sucker me in, as you imply - didn't even know about them until i'd already decided to buy the first one. as an senior engineer, formerly with gm, and now with a fortune 75 auto parts supplier, you sound more like a troll than a stat toyota ician. "
joe131,7-Mar," can somebody help me figure something out?i don't think anyone has ever explained how acura's tl can even be considered as an ellps.well, acura has to be a luxury brand in the first place, right? let's assume it is.then there is the matter that an ellps must be the brand's entry level sedan, right? and there's the rub: the  acura  is. the tl is not acura's entry level sedan.how come every other brand has to play by the rules except acura?hmmmmmmmm...?automobile magazine says: the  acura  sedan is easily the finest in the acura range and a credible rival to audi's  audi ,    mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz  mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz  's    mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz  mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz  , and, yes, even bmw's  bmw . maybe this should be fixed by eliminating the tl and replacing it the the  acura . "
hauss,7-Mar, that's an interesting point. but if we follow that logic we should also remove the audi  audi  from this discussion because the  audi  ex toyota s and it has four doors. what about the is350 and bmw 330i/ bmw ? are the is250 and bmw 325i/ bmw  inherently different enough from their s toyota ers to exclude them? what about the mb c350? 
brightness04,7-Mar," very good points.  car  are a necessity for running my business and generating income. beaters or something too sha toyota y just won't do, both for client relation reasons and employee morales. some of the  car  are for employee incentives. counting the pennies are probably important for most people, especially in an environment where a dealer presents me with a straight face an  toyota te of $530/mo for an x3, when a tight round of number crunching shows that even the  bmw  convertible is within reach for same amount of money! for me, frankly, aside from the four laps around nurburg, shopping the car and getting a good deal is the most fun i will derive from it. i drive 3-5 miles every second or third day, and a typical 40-80 mile trip once or twice a week, half of it at the beginning of a frenetic day with gazillions of things on my mind, and the other half at the end of a long day when i'm really tired. most driving on public roads is a chore to me, and i leave it to my employees whenever i can (not enough). "
habitat1,7-Mar,"   ""  kia hyundai bmwfs' money factor on most  bmw s is under 4% (2 or 3 years lease term), with max msd can be under 2%.  ""  kia hyundai  interesting - maybe you or blueguy can explain how they can afford to do that in the long term. i suspect their own cost of funds is in the 5% range. so either they are lowballing residual values, giving less of a discount to msrp on leased  car , bumping fees, or some other method. i doubt they are operated as a   ""  kia hyundai loss center  ""  kia hyundai  (vs. profit center) for bmw, but who knows with those wacky germans. or perhaps it's the   ""  kia hyundai euro carry trade  ""  kia hyundai  or subprime lending scheme that has yet to be uncovered by wall street.  p.s. porsche's lease rates are a lot less friendly. money factor of around 7.4%. and if you would like to pick up the car at the factory, they'll charge you $3k+ for that priviledge rather than give you a fat discount. coming, going and in-between, they know   ""  kia hyundai there is no substitute  ""  kia hyundai  and price it  honda ingly. "
1487,7-Mar," the tl is in this category due to size, power, features and price. who  toyota d these  car  have to be their manufacturer's cheapest car? that doesn't make sense. just because some people are anti-fwd doesn't mean the tl isnt in this class. the 9-3 is also in this class based on power, features, price and performance. "
1487,7-Mar," all of my statements on value are based on features that are offered for the dollar. if we don't use that type of logic it would be impossible to compare  car . all of this   ""  kia hyundai car x isnt really a better deal because i dont care about the features it offers  ""  kia hyundai  isn't going to work. whenever people dont like a certain vehicle that offers better value people want to discount the features on that vehicle. there is no point in having a luxury car if you want to skimp on the options. i'm not going to compare  car  of different classes because its apparent that midsize  sedan  in 2007 are far better absolute values than entry luxury  sedan .the fact of the matter is that on a feature for your dollar basis several  car  in this class are better than the 3 series. if people chose to pay more to get less because they refuse to drive anything other than the 3 series that is their choice. plenty of people buy  car  that are poor value proposition because of brand image, some subjective   ""  kia hyundai feel  ""  kia hyundai  that is probably more illusion than fact, brand loyalty, etc. "
1487,7-Mar," the truedelta site does a better job than any other i've seen of comparing  car  feature for feature. i don't know why stability would be valued at $25 but they tell you on the site that the cost of some features are  toyota ted so its not 100% accurate. that isnt the same as   ""  kia hyundai flawed methodology  ""  kia hyundai  at all. lacking an option will not penalize a car and thus the  lincoln  isnt going to suffer for not having something that isnt standard on the 3 series. the site takes into account features that are standard on one model but are optional or not available on the other model. thats the whole point of the price comparisons on the site. the 3 series would only get a price   ""  kia hyundai credit  ""  kia hyundai  vs the lincoln if the sport package was standard. the site is pretty thorough and more useful than other conventional pricing sites. "
quasiactuary,7-Mar,"   ""  kia hyundai hate to tell you this - but i don't shop for  car  based on stat toyota ics. i do it the old fahioned way - i go test drive all the ones that interest me. reliability is not a big factor to me personally, because the local dealer is excellent and the latest cat is equipped with the factory 7year-100k warranty + free loaner car if i need one. the jag dealer even came and rescued me when my  chevrolet  pickup expired on the interstate this winter. your stat toyota ics won't tell you if the grandkids won't fit in the back seat, if your luggage won't fit in the trunk, or if the damn car is a hand full when it snows or pours rain here in the mountains. incentives didn't sucker me in, as you imply - didn't even know about them until i'd already decided to buy the first one. as an senior engineer, formerly with gm, and now with a fortune 75 auto parts supplier, you sound more like a troll than a stat toyota ician.   ""  kia hyundai if   ""  kia hyundai reliability is not a big factor  ""  kia hyundai  to you personally, why did in your original post l toyota  the x type's reliability as a selling point? in fact, it sounded like the strongest selling point you l toyota ed. just from memory (so i apologize in advance if i leave something out) you  toyota d it was quick, good handling, had reliability second only to lexus, and came standard with awd, a 3.0 v6, and leather. every car in this segment could be called quick, many are quicker than the x type...every car in this segment has been called   ""  kia hyundai good handling  ""  kia hyundai  by someone...even you seem to have conceded the   ""  kia hyundai second only to lexus  ""  kia hyundai  false statement...awd is an important option to some, but hardly un toyota ue to the x type...a 3.0 v6 is bigger (maybe better) than what is in some, smaller (maybe worse) than others...and every car in this segment has leather as an option, only bmw doesn't make it standard. so the   ""  kia hyundai second only to lexus in reliability  ""  kia hyundai  statement really stood out to me, and is not true.buying a car based on something other than stat toyota ics and logic is fine, just don't try to convince people they should buy an unreliable car because it is has   ""  kia hyundai reliabilty second only to lexus  ""  kia hyundai  based on the 2 you have owned. by the way, i see that you aren't defending that quote.and nice strawman argument, you sound like a troll. i never  toyota d that you shouldn't test drive  car ....never  toyota d stat toyota ics would tell you everything. but as a stat toyota ician (actuary really, but quite similar) i will tell you while a test drive is absolutely essential (in my opinion) in choosing a car, a 15 minute test drive will not tell you anything about a car's reliability unless the car happens to break down on you...and a sample size of 2  car  will not tell you anything about a car's reliability (other than the fact that the auto maker can make at least 2 reliable  car ).as a former senior engineer with gm would you have tested only 2  car  coming off of an assembly line and deemed that enough to tell you everything was kosher? at your fortune 75 auto parts supplier would you only test 2 of your parts to be sure they work? would you tell the people who buy your auto parts not to worry about the part's reliability because you guys have a warranty...if the part is defective and leaves them stranded they can always return it for another part? i'm guessing that both gm and your current employer do massive amounts of testing and worry constantly about quality/reliabilty of their products. "
circlew,7-Mar," too bad the gm and ford/jaguar engineers are not more responsible for quality of their  sedan . imo, i will not comment on the x or s type here because neither are ellps as specified in this forum.to be fair, the more technically soph toyota icated these  car  get, the challenge increases with respect to reliability. stat toyota ics are one thing to measure but when you become part of those stat toyota ics, reality bites. repeat offenses build and perceptions are firmed and are quite hard to change.so, we tend to rate auto providers by past experience. for now, all of the u.s. mfg's are in rebuild mode and it is even more critical to be wary of their offerings. it will be difficult to manage for the foreseeable future.regards,ow "
fedlawman,7-Mar,"   ""  kia hyundai i don't think anyone has ever explained how acura's tl can even be considered as an ellps.  ""  kia hyundai actually i agree with you joe, but not in the way you're thinking.i believe that the entire   ""  kia hyundai ellps segment  ""  kia hyundai  has changed since this thread was created many moons ago. in 2002, the  car  that were in this class were the e46,    mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz  mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz  ,  audi , tl (gen 3), is300. these  car  averaged about 200 hp and were, i believe, in a different class than the current breed. when the  acura  came out in 2003, it compared very favorably to the 325i,    mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz  mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz  , and  audi  1.8t in size, hp, features, and performance.the  car  l toyota ed here now, on the other hand, are pushing 300 hp, are loaded with features, and are softer and heavier - more like the mid-level luxury  car  from 5 years ago (e39,  bmw 5,  audi ). this segment is no longer   ""  kia hyundai entry-level  ""  kia hyundai  if you ask me.i believe the ellps segment we have here should remain   ""  kia hyundai as is  ""  kia hyundai  because it is so well established, but a new class of  car  is on the horizon - the   ""  kia hyundai up-and-comers  ""  kia hyundai  as i like to call them.the uac segment is basically the   ""  kia hyundai new  ""  kia hyundai  ellps segment and includes  car  such as the  acura ,  audi , and (soon to be sold here) bmw 1-series. this is a group of  car  sold by a   ""  kia hyundai luxury marque  ""  kia hyundai  that appeals to younger, up-and-coming professionals who want sporty luxury, but aren't ready to spend $40,000 on a car. the uac segment offers less performance and fewer features than the ellps segment, yet more prestige and sportier  toyota mics than a camcord (exactly what this segment used to be).i once was a customer in the ellps segment, and i am still a passionate follower of this class of  car  - even though they no longer appeal to me as a potential purchase anymore. they have grown too   ""  kia hyundai midsize  ""  kia hyundai  for my tastes. today, i would sooner purchase an  mazda  or a used e46 than one of these overweight leviathans. "
wale_bate1,7-Mar," good observations and well put, fedlawman.precisely my thoughts; the class has outgrown itself and the replacement class is much more at what ellps really is.of course, that may have something to do with the smaller, lighter (well, somewhat), nimbler, and more driving-oriented the new class is... "
1487,7-Mar," regardless of who  toyota d what, it doesnt make sense when you think about the vehicles being compared here. we can compare the  audi  to the cts just because they are the lowest models in their respective lineups. my definition is a midsize luxury car costing between $30k-$45k with at least 200hp as a base powerplant and another engine with 250+hp available. if the car only has one engine with 250+hp like the tl that is fine too. "
fedlawman,7-Mar,"   ""  kia hyundai all of my statements on value are based on features that are offered for the dollar.  ""  kia hyundai the problem is, you're placing your personal values into the equation. if you define   ""  kia hyundai luxury  ""  kia hyundai  as feature content,   ""  kia hyundai performance  ""  kia hyundai  as 0-60 acceleration time, and   ""  kia hyundai value  ""  kia hyundai  as most features for the dollar, then let's declare the  pontiac 5 the winner and close this discussion.fortunately, there are as many definitions of luxury, performance, and value as there are people on the planet (well, almost anyways).is the  pontiac 5 the best ellps value here because it has 18  ""  kia hyundai  wheels, hid's, leather  seat , memory settings, 300hp, and rwd, for only $33,000? for some it is.but if all that mattered was features for the dollar, then porsche would be out of business tomorrow. how is a 911s worth $80,000 when you can buy a 400hp  chevrolet  loaded with selective ride control, dual roof package, cashmere seating with embroidered flags emblem, and onstar for only $50,000?!?! some folks like the feel of cashmere on their tushy, and some folks like to drive. "
blueguydotcom,7-Mar," my definition is a midsize luxury car costing between $30k-$45k with at least 200hp as a base powerplant and another engine with 250+hp available. if the car only has one engine with 250+hp like the tl that is fine too.midsize ruins it for me. ellps were compact  sedan , not behemoth midsizers. not sure what's entry level or performance oriented about driving a massive vehicle. "
blueguydotcom,7-Mar, agreed. 
wale_bate1,7-Mar,"   ""  kia hyundai midsize ruins it for me...  ""  kia hyundai me too. entirely. "
billyperks1,7-Mar," can you please lend me your opinion on the lexus gs350 rwd and awd.i am so close to pulling the trigger but i am scared that the new generation tl is going to blow everthing away.habitat i know that you say the lexus are boring but i drove the rwd gs and i was impressed, but please lend me your opinion. "
blueguydotcom,7-Mar, never driven a gs. too big for me. sorry.  
quasiactuary,7-Mar," isn't the next generation tl not due out until late 2008 as a 2009 model? seems like a long time to wait to me. if you like the gl350 (and can afford it), i would go ahead and pull the trigger....you can always trade it in on a 2nd year 2010 tl in 3 years if the tl really does   ""  kia hyundai blow everything away  ""  kia hyundai . "
hauss,7-Mar," i actually just pulled the trigger on a gs350rwd with navi and 18  ""  kia hyundai  tires for my fiance. it's a great car but in my opinion it's a different type of car for a different type of buyer. sure, many on here differ completely in their stance on a lot of the  car  we crit toyota ue here. but to me what we consider ellps on here are vastly different from the gs350. some on here would argue (and they are entitled to do so) that some (if not most) of the ellps are not true performers. but when every car on that l toyota  above has above avg acceleration, above avg handling, and above avg braking they should all be considered above avg performers. i think that's an extremely reasonable statement. i find the gs350 to be more refined than the  car  in the ellps class. and that's not a bad thing. it's a gorgeous car inside and out. it's very  toyota able. it's got a boatload of creature  toyota s at your fingertips. and it's got outstanding acceleration. but from there to me it's handling and braking lag the avg of this class and that takes it's fun to drive factor down a bit from the avg ellps. which is not to say the car is entirely not fun to drive. if the car fits your needs (as it did my fiance's) and you can afford it then go for it. enjoy it and tell us about it after you've taken delivery of it. "
shipo,7-Mar," how dare you sir!how dare you make a post that is so reasonable that nobody can argue about it! ;-)best regards,shipo "
hauss,7-Mar," hey shipo and bgdc, i'm curious about the euro delivery prog dodge  from bmw. how did you get the car across the pond (boat i assume) and, if you don't mind my asking, how much did it cost? oh, and how long did it take to get the car from germany to your house in the good ole us of a? "
habitat1,7-Mar," billy,good to hear from you. unfortunately, i can't offer much of an opinion since i have not driven the new gs. friend of mine is seriously considering one (gs450h, i think), but he and his wife are far more interested in luxury than a sporty drive. he currently has a 1999 +/- gs300 that, although pretty slow and soft by current standards, has been absolutely bulletproof and still looks nice. for him, the new gs would be a big jump up in driving pleasure, without giving up the lexus luxury they have become accustomed to.only thing i might suggest if you are jumping up to the gs price range and size, and are o.k. with rwd, would be to investigate the new  bmw . i don't know if/when it will be available, but it would be the sporty alternative to the gs. edmunds doesn't have much info, but i saw some pricing info posted in another forum. buying or leasing a bmw through ed makes them a lot more price competitive than most people realize, if you are up for going through the process. good luck and keep in touch.  "
blueguydotcom,7-Mar," hey shipo and bgdc, i'm curious about the euro delivery prog dodge  from bmw. how did you get the car across the pond (boat i assume) and, if you don't mind my asking, how much did it cost? oh, and how long did it take to get the car from germany to your house in the good ole us of a?shipping is handled by bmw. your car's transportation cost is the same as if you picked up in the usa - $775 now, was $95. you pick up the car at the ed center, which is two blocks from a train stop so it's an easy walk. from there you can go directly to the re-delivery drop off a a few miles away or you can drive around europe and drop off at a variety of locations. the car is shipped with the rest of the new  bmw  heading to the usa. when your car arrives your dealer will pdi it as if it were new and call you to come get your new/old car.length of trip varies. if you're on the east coast it's pretty common to get the car in 3, 4 weeks tops. mine took 6 weeks to get to san diego. "
shipo,7-Mar,"   ""  kia hyundai length of trip varies. if you're on the east coast it's pretty common to get the car in 3, 4 weeks tops. mine took 6 weeks to get to san diego.  ""  kia hyundai yup, got mine in something like one day less than four weeks. ;-)best regards,shipo "
hauss,7-Mar," well, if bmw still covers the shipping charges in their destination charge i'm confused as to what advantage there is for them to sell you the car over there? i guess it just cuts out the cost of the middle man (aka the dealership)? do you actually sign all the paperwork over there as you take delivery? i wonder if it's possible to not even go over there to get the vehicle. if you could handle all the paperwork via email and scanned copies and then hire a proxy to get the car to you or give someone power of attorney over there to do it for you. "
shipo,7-Mar," a couple of points.-the buyer still pays the destination charges regardless of whether the car is sourced via ed or domestically.-you still need to involve your local dealership in the ordering process. that  toyota d, to them ed orders are like   ""  kia hyundai found money  ""  kia hyundai  as ed  car  don't come out of their allocation but do count toward gaining future allocations.-all of the paperwork shy of a few bits that are signed at delivery are signed at your local dealership.-as a general rule, you cannot use a proxy to fetch your car.  toyota d another way, if you ain't one of the owners, you ain't gittin' the car. the only exception to this rule that i've ever heard about was for folks who couldn't or wouldn't travel shortly after the wtc attack.best regards,shipo "
blueguydotcom,7-Mar," well, if bmw still covers the shipping charges in their destination charge i'm confused as to what advantage there is for them to sell you the car over there? i guess it just cuts out the cost of the middle man (aka the dealership)? dealership is totally involved and they make about $1000-1200 profit simply for filing paperwork and pdi'ing your car. plus any backend on the mf and/or loan. the order doesn't come out of allocations, so they make money but don't lose a sale.additionally, if you lease bmw pays the second month of the lease while the car is in shipment. do you actually sign all the paperwork over there as you take delivery?sign for just about everything in the us. when you take delivery they have you sign off a few more docs but i recall most of those were related to insurance and such over there. i wonder if it's possible to not even go over there to get the vehicle. if you could handle all the paperwork via email and scanned copies and then hire a proxy to get the car to you or give someone power of attorney over there to do it for you.no. you provide a copy of your passport when you order the car. they will release the car to the person with that passport. this prog dodge  has been around for decades. "
hauss,7-Mar, how much is the ed discount on average? any ballpark idea on that? 
allargon,7-Mar," weird. compact and subcompact ruin it for me.if i didn't need a back seat, i would buy a coupe or a roadster!  the jaguar x-type is definitely an ellps. i wouldn't buy one. it's a rebadged ford mondeo. however, one can call the tl/ acura  rebadged  honda s and the  audi  a reskinned  volkswagen  as well. the x-type afaik even has rwd. its top engine is lacking in hp compared to most  car  in this segment. however, it's definitely an ellps. you can kick every acura out of every luxury discussion before arguing that jaguar isn't a luxury brand.my main complaint about the x-type isn't the performance or the reliability, but that it lacks the   ""  kia hyundai ooooh. that's nice!  ""  kia hyundai  british styling that other english makes have (every other jaguar, aston martin, bentley, rolls, lotus, mini and even land rover). "
blueguydotcom,7-Mar, about $5500 from msrp. 
blueguydotcom,7-Mar," the e46's backseat was big enough to fit two adults in my backseat. good enough for me and my friends. kids are smaller, so they are not a problem either. i frequently had a 6-3 friend in my e46 and he  toyota d he was  toyota able. i could fit behind myself easily. for a rarely used backseat, it was more than adequate. with kids, it'd be fine too; roadtrips are a thing of the past with airfare so cheap so it's not like the kids or anyone would ever be back there for more than an hour or two on a drive to la. audi  and a  volkswagen  do not share a chassis, drivetrain or really much of anything beyond a 2.0t that's mounted differently (one is longitudinal, the other horizontal). not sure where you got that the  audi  is a  volkswagen . that's utter balderdash. "
